Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
HYUNDAI Elantra,2,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HHYXV02.01E5,midsize car,7,28,37,32,7,Yes,282
HYUNDAI Elantra,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HHYXV02.01E5,midsize car,7,28,37,32,7,Yes,282
HYUNDAI Elantra,2,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HHYXV02.01EP,midsize car,9,28,37,32,7,Yes,282
HYUNDAI Elantra,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HHYXV02.01EP,midsize car,8,28,37,32,7,Yes,282
HYUNDAI Elantra GT,2,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.01GF,midsize car,6,24,32,27,6,No,329
HYUNDAI Elantra GT,2,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV02.01GF,midsize car,6,24,32,27,6,No,329
HYUNDAI Elantra GT,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.01GF,midsize car,6,24,32,27,6,No,331
HYUNDAI Elantra GT,2,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV02.01GF,midsize car,6,24,32,27,6,No,331
HYUNDAI Elantra SE,2,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HHYXV02.01E5,midsize car,7,29,38,33,8,Yes,272
HYUNDAI Elantra SE,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HHYXV02.01E5,midsize car,7,29,38,33,8,Yes,272
HYUNDAI Elantra SE,2,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HHYXV02.01EP,midsize car,9,29,38,33,8,Yes,272
HYUNDAI Elantra SE,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HHYXV02.01EP,midsize car,8,29,38,33,8,Yes,272
HYUNDAI Ioniq,1.6,4,AutoMan-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HKMXV01.6D43,large car,8,55,54,55,10,Yes,163
HYUNDAI Ioniq,1.6,4,AutoMan-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HKMXV01.6D43,large car,8,55,54,55,10,Yes,163
HYUNDAI Ioniq Blue,1.6,4,AutoMan-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HKMXV01.6D43,large car,8,57,59,58,10,Yes,154
HYUNDAI Ioniq Blue,1.6,4,AutoMan-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HKMXV01.6D43,large car,8,57,59,58,10,Yes,154
HYUNDAI Ioniq Electric,N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,HHYXV00.0151,midsize car,10,150,122,136,10,Elite,0
HYUNDAI Ioniq Electric,N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,HHYXV00.0151,midsize car,10,150,122,136,10,Elite,0
HYUNDAI Santa Fe,3.3,6,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV03.31XF,small SUV,6,18,25,21,4,No,427
HYUNDAI Santa Fe,3.3,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV03.31XF,small SUV,6,18,25,21,4,No,427
HYUNDAI Santa Fe,3.3,6,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV03.31XF,small SUV,6,18,24,20,4,No,433
HYUNDAI Santa Fe,3.3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV03.31XF,small SUV,6,18,24,20,4,No,433
HYUNDAI Santa Fe Sport,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.01VF,small SUV,6,20,28,23,5,No,388
HYUNDAI Santa Fe Sport,2,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV02.01VF,small SUV,6,20,28,23,5,No,388
HYUNDAI Santa Fe Sport,2,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.01VF,small SUV,6,19,26,22,5,No,410
HYUNDAI Santa Fe Sport,2,4,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV02.01VF,small SUV,6,19,26,22,5,No,410
HYUNDAI Santa Fe Sport,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HHYXV02.41W5,small SUV,7,21,27,24,5,No,379
HYUNDAI Santa Fe Sport,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HHYXV02.41W5,small SUV,7,21,27,24,5,No,379
HYUNDAI Santa Fe Sport,2.4,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HHYXV02.41W5,small SUV,7,20,26,22,5,No,406
HYUNDAI Santa Fe Sport,2.4,4,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HHYXV02.41W5,small SUV,7,20,26,22,5,No,406
HYUNDAI Santa Fe Sport Ultimate,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.01VF,small SUV,6,20,27,23,5,No,396
HYUNDAI Santa Fe Sport Ultimate,2,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV02.01VF,small SUV,6,20,27,23,5,No,396
HYUNDAI Santa Fe Sport Ultimate,2,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.01VF,small SUV,6,19,24,21,4,No,425
HYUNDAI Santa Fe Sport Ultimate,2,4,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV02.01VF,small SUV,6,19,24,21,4,No,425
HYUNDAI Santa Fe Ultimate,3.3,6,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV03.31XF,small SUV,6,17,23,20,4,No,457
HYUNDAI Santa Fe Ultimate,3.3,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV03.31XF,small SUV,6,17,23,20,4,No,457
HYUNDAI Santa Fe Ultimate,3.3,6,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV03.31XF,small SUV,6,17,22,19,4,No,475
HYUNDAI Santa Fe Ultimate,3.3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV03.31XF,small SUV,6,17,22,19,4,No,475
HYUNDAI Sonata,1.6,4,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV01.6AFF,large car,6,28,36,31,7,Yes,286
HYUNDAI Sonata,1.6,4,AutoMan-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV01.6AFF,large car,6,28,36,31,7,Yes,286
HYUNDAI Sonata,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.0AHF,large car,6,22,31,26,6,No,347
HYUNDAI Sonata,2,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV02.0AHF,large car,6,22,31,26,6,No,347
HYUNDAI Sonata,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HHYXV02.4AJ5,large car,7,25,36,29,7,Yes,307
HYUNDAI Sonata,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HHYXV02.4AJ5,large car,7,25,36,29,7,Yes,307
HYUNDAI Sonata,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HHYXV02.4AJP,large car,9,25,36,29,7,Yes,307
HYUNDAI Sonata,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HHYXV02.4AJP,large car,8,25,36,29,7,Yes,307
HYUNDAI Sonata Hybrid,2,4,AutoMan-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HHYXV02.0A16,midsize car,6,38,43,40,9,Yes,222
HYUNDAI Sonata Hybrid,2,4,AutoMan-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.0A16,midsize car,6,38,43,40,9,Yes,222
HYUNDAI Sonata Hybrid SE,2,4,AutoMan-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HHYXV02.0A16,midsize car,6,39,45,42,9,Yes,221
HYUNDAI Sonata Hybrid SE,2,4,AutoMan-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.0A16,midsize car,6,39,45,42,9,Yes,221
HYUNDAI Sonata Limited,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.0AHF,large car,6,21,30,24,5,No,365
HYUNDAI Sonata Limited,2,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV02.0AHF,large car,6,21,30,24,5,No,365
HYUNDAI Sonata Sport/Limited,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HHYXV02.4AJ5,large car,7,25,35,28,6,No,316
HYUNDAI Sonata Sport/Limited,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HHYXV02.4AJ5,large car,7,25,35,28,6,No,316
HYUNDAI Sonata Sport/Limited,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HHYXV02.4AJP,large car,9,25,35,28,6,No,316
HYUNDAI Sonata Sport/Limited,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HHYXV02.4AJP,large car,8,25,35,28,6,No,316
HYUNDAI Sonata plug-in hybrid,2,4,AutoMan-6,2WD,Gasoline/Electricity,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HHYXV02.0A2P,midsize car,9,38/99,40/98,39/99,10,Elite,104
HYUNDAI Sonata plug-in hybrid,2,4,AutoMan-6,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,HHYXV02.0A2P,midsize car,8,38/99,40/98,39/99,10,Yes,104
HYUNDAI Tuscon,1.6,4,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV01.61TF,small SUV,6,25,30,27,6,No,334
HYUNDAI Tuscon,1.6,4,AutoMan-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV01.61TF,small SUV,6,25,30,27,6,No,334
HYUNDAI Tuscon,1.6,4,AutoMan-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV01.61TF,small SUV,6,24,28,25,5,No,355
HYUNDAI Tuscon,1.6,4,AutoMan-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV01.61TF,small SUV,6,24,28,25,5,No,355
HYUNDAI Tuscon,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.01UF,small SUV,6,23,30,26,6,No,342
HYUNDAI Tuscon,2,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV02.01UF,small SUV,6,23,30,26,6,No,342
HYUNDAI Tuscon,2,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.01UF,small SUV,6,21,26,23,5,No,388
HYUNDAI Tuscon,2,4,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV02.01UF,small SUV,6,21,26,23,5,No,388
HYUNDAI Tuscon Eco,1.6,4,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV01.61TF,small SUV,6,26,32,28,6,No,317
HYUNDAI Tuscon Eco,1.6,4,AutoMan-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV01.61TF,small SUV,6,26,32,28,6,No,317
HYUNDAI Tuscon Eco,1.6,4,AutoMan-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV01.61TF,small SUV,6,25,30,27,6,No,333
HYUNDAI Tuscon Eco,1.6,4,AutoMan-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HHYXV01.61TF,small SUV,6,25,30,27,6,No,333
HYUNDAI Tuscon Fuel Cell,N/A,N/A,Auto-1,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,HHYXV00.0131,small SUV,10,49,51,50,10,Elite,0
HYUNDAI Tuscon Fuel Cell,N/A,N/A,Auto-1,2WD,Hydrogen,CA,ZEV,California ZEV,HHYXV00.0131,small SUV,10,49,51,50,10,Elite,0
HYUNDAI Veloster,1.6,4,AutoMan-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV01.6DBF,small car,6,28,35,31,7,Yes,288
HYUNDAI Veloster,1.6,4,AutoMan-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV01.6DBF,small car,6,28,35,31,7,Yes,288
HYUNDAI Veloster,1.6,4,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV01.6DDF,small car,6,26,32,29,7,Yes,310
HYUNDAI Veloster,1.6,4,AutoMan-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV01.6DDF,small car,6,26,32,29,7,Yes,310
HYUNDAI Veloster,1.6,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV01.6DBF,small car,6,27,34,30,7,Yes,304
HYUNDAI Veloster,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV01.6DBF,small car,6,27,34,30,7,Yes,304
HYUNDAI Veloster,1.6,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV01.6DDF,small car,6,25,33,28,6,No,321
HYUNDAI Veloster,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV01.6DDF,small car,6,25,33,28,6,No,321
INFINITI Q50,2,4,SemiAuto-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HNSXV02.0NJA,midsize car,6,23,31,26,6,No,345
INFINITI Q50,2,4,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV02.0NJA,midsize car,6,23,31,26,6,No,345
INFINITI Q50,2,4,SemiAuto-7,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HNSXV02.0NJA,midsize car,6,22,28,24,5,No,365
INFINITI Q50,2,4,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV02.0NJA,midsize car,6,22,28,24,5,No,365
INFINITI Q50,3,6,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.0NHA,midsize car,6,20,29,23,5,No,390
INFINITI Q50,3,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.0NHA,midsize car,6,20,29,23,5,No,390
INFINITI Q50,3,6,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.0NHA,midsize car,6,19,27,22,5,No,408
INFINITI Q50,3,6,SemiAuto-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.0NHA,midsize car,6,19,27,22,5,No,408
INFINITI Q50 Hybrid,3.5,6,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.5NCB,small car,6,27,32,29,7,Yes,308
INFINITI Q50 Hybrid,3.5,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.5NCB,small car,6,27,32,29,7,Yes,308
INFINITI Q50 Hybrid,3.5,6,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.5NCB,small car,6,26,30,28,6,No,321
INFINITI Q50 Hybrid,3.5,6,SemiAuto-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.5NCB,small car,6,26,30,28,6,No,321
INFINITI Q50S Red Sport,3,6,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.0NHA,midsize car,6,20,26,22,5,No,398
INFINITI Q50S Red Sport,3,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.0NHA,midsize car,6,20,26,22,5,No,398
INFINITI Q50S Red Sport,3,6,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.0NHA,midsize car,6,19,26,22,5,No,412
INFINITI Q50S Red Sport,3,6,SemiAuto-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.0NHA,midsize car,6,19,26,22,5,No,412
INFINITI Q60,2,4,SemiAuto-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HNSXV02.0NJA,small car,6,22,30,25,5,No,353
INFINITI Q60,2,4,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV02.0NJA,small car,6,22,30,25,5,No,353
INFINITI Q60,2,4,SemiAuto-7,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HNSXV02.0NJA,small car,6,21,28,24,5,No,374
INFINITI Q60,2,4,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV02.0NJA,small car,6,21,28,24,5,No,374
INFINITI Q60,3,6,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.0NHA,small car,6,19,28,22,5,No,396
INFINITI Q60,3,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.0NHA,small car,6,19,28,22,5,No,396
INFINITI Q60,3,6,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.0NHA,small car,6,19,27,22,5,No,407
INFINITI Q60,3,6,SemiAuto-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.0NHA,small car,6,19,27,22,5,No,407
INFINITI Q60S Red Sport,3,6,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.0NHA,small car,6,20,27,22,5,No,398
INFINITI Q60S Red Sport,3,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.0NHA,small car,6,20,27,22,5,No,398
INFINITI Q60S Red Sport,3,6,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.0NHA,small car,6,19,26,21,4,No,418
INFINITI Q60S Red Sport,3,6,SemiAuto-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.0NHA,small car,6,19,26,21,4,No,418
INFINITI Q70,3.7,6,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.7NAA,midsize car,6,18,25,21,4,No,433
INFINITI Q70,3.7,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.7NAA,midsize car,6,18,25,21,4,No,433
INFINITI Q70,3.7,6,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.7NAB,midsize car,6,18,24,20,4,No,442
INFINITI Q70,3.7,6,SemiAuto-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.7NAB,midsize car,6,18,24,20,4,No,442
INFINITI Q70,5.6,8,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV05.6N9A,midsize car,6,16,24,19,4,No,464
INFINITI Q70,5.6,8,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV05.6N9A,midsize car,6,16,24,19,4,No,464
INFINITI Q70,5.6,8,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV05.6N9A,midsize car,6,16,23,18,3,No,487
INFINITI Q70,5.6,8,SemiAuto-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV05.6N9A,midsize car,6,16,23,18,3,No,487
INFINITI Q70 Hybrid,3.5,6,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.5NCB,midsize car,6,28,33,30,7,Yes,296
INFINITI Q70 Hybrid,3.5,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.5NCB,midsize car,6,28,33,30,7,Yes,296
INFINITI QX30,2,4,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HNSXV02.0NKA,small car,6,24,33,27,6,No,324
INFINITI QX30,2,4,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV02.0NKA,small car,6,24,33,27,6,No,324
INFINITI QX30,2,4,AutoMan-7,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HNSXV02.0NKA,small car,6,21,30,25,5,No,362
INFINITI QX30,2,4,AutoMan-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV02.0NKA,small car,6,21,30,25,5,No,362
INFINITI QX50,3.7,6,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.7NAB,station wagon,6,17,24,20,4,No,445
INFINITI QX50,3.7,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.7NAB,station wagon,6,17,24,20,4,No,445
INFINITI QX50,3.7,6,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXV03.7NAB,station wagon,6,17,24,20,4,No,453
INFINITI QX50,3.7,6,SemiAuto-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXV03.7NAB,station wagon,6,17,24,20,4,No,453
INFINITI QX60,3.5,6,SCV-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HNSXT03.5P7A,small SUV,7,20,27,22,5,No,399
INFINITI QX60,3.5,6,SCV-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HNSXT03.5P7A,small SUV,7,20,27,22,5,No,399
INFINITI QX60,3.5,6,SCV-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HNSXT03.5P7A,small SUV,7,19,26,22,5,No,410
INFINITI QX60,3.5,6,SCV-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HNSXT03.5P7A,small SUV,7,19,26,22,5,No,410
INFINITI QX60 Hybrid,2.5,4,SCV-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXT02.5NFA,standard SUV,6,25,27,26,6,No,341
INFINITI QX60 Hybrid,2.5,4,SCV-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXT02.5NFA,standard SUV,6,25,27,26,6,No,341
INFINITI QX60 Hybrid,2.5,4,SCV-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXT02.5NFA,standard SUV,6,25,27,26,6,No,345
INFINITI QX60 Hybrid,2.5,4,SCV-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXT02.5NFA,standard SUV,6,25,27,26,6,No,345
INFINITI QX70,3.7,6,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXT03.7NAA,small SUV,6,17,24,19,4,No,457
INFINITI QX70,3.7,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXT03.7NAA,small SUV,6,17,24,19,4,No,457
INFINITI QX70,3.7,6,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXT03.7NAA,small SUV,6,16,22,18,3,No,486
INFINITI QX70,3.7,6,SemiAuto-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXT03.7NAA,small SUV,6,16,22,18,3,No,486
INFINITI QX80,5.6,8,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXT05.6N9A,standard SUV,6,14,20,16,2,No,548
INFINITI QX80,5.6,8,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXT05.6N9A,standard SUV,6,14,20,16,2,No,548
INFINITI QX80,5.6,8,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HNSXT05.6N9B,standard SUV,6,13,19,15,2,No,593
INFINITI QX80,5.6,8,SemiAuto-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,HNSXT05.6N9B,standard SUV,6,13,19,15,2,No,593
JAGUAR F-Pace,2,4,SemiAuto-8,4WD,Diesel,CA,L3LEV160,California LEV-III LEV160,HJLXJ02.0STY,small SUV,5,26,33,29,5,No,352
JAGUAR F-Pace,2,4,SemiAuto-8,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,HJLXJ02.0STY,small SUV,5,26,33,29,5,No,352
JAGUAR F-Pace,3,6,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HJLXJ03.0FSP,small SUV,9,18,23,20,4,No,446
JAGUAR F-Pace,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HJLXJ03.0FSP,small SUV,8,18,23,20,4,No,446
JAGUAR F-Type Convertible,3,6,Man-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HJLXJ03.0FSP,small car,9,16,24,19,4,No,476
JAGUAR F-Type Convertible,3,6,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HJLXJ03.0FSP,small car,8,16,24,19,4,No,476
JAGUAR F-Type Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HJLXJ03.0FSP,small car,9,20,28,23,5,No,390
JAGUAR F-Type Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HJLXJ03.0FSP,small car,8,20,28,23,5,No,390
JAGUAR F-Type Coupe,3,6,Man-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HJLXJ03.0FSP,small car,9,16,24,19,4,No,476
JAGUAR F-Type Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HJLXJ03.0FSP,small car,8,16,24,19,4,No,476
JAGUAR F-Type Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HJLXJ03.0FSP,small car,9,20,28,23,5,No,390
JAGUAR F-Type Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HJLXJ03.0FSP,small car,8,20,28,23,5,No,390
JAGUAR F-Type R Convertible,5,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HJLXV05.0FAM,small car,6,15,23,18,3,No,500
